TimeStamp;estação;região;Avg_precipitacao_total_hr;Max_temperatura_maxima;Min_temperatura_minima;Max_umidade_rel_max;Min_umidade_rel_min;seco;s;ne;n;sin
2014-04-24;Outono;SECO;0.382016969924249;29.616;16.75;98;49.91667;38624;10888;10373;5458;65343
2014-04-25;Outono;N;0.242180402087979;32.35;22.7;93.69231;49.41667;37432;10816;10506;5450;64205
2014-04-25;Outono;NE;3.73285010064137e-02;33.8;20.625;96.75;32.41667;37432;10816;10506;5450;64205
2014-04-25;Outono;S;1.14242922605222e-02;24.43333;10.5;94.44444;51.16667;37432;10816;10506;5450;64205
2014-04-25;Outono;SECO;0.181504316891854;31.325;15.88;97.5;42.41667;37432;10816;10506;5450;64205
2014-04-26;Outono;N;0.7132428288615;30.9;22.625;96;59;33697;9336;10003;5103;58138
2014-04-26;Outono;NE;0.102003772481112;33.31667;21.0375;95.75;35.83333;33697;9336;10003;5103;58138
2014-04-26;Outono;S;6.64864104732664e-03;24.58333;9.702857;93.11111;50.30556;33697;9336;10003;5103;58138
2014-04-26;Outono;SECO;7.85249760180401e-02;29.94583;13.98889;97.5;43.33333;33697;9336;10003;5103;58138
2014-04-27;Outono;N;0.499032165762037;29.18667;22.16667;95.07692;64.91666;29960;7802;9039;4768;51569
2014-04-27;Outono;N/A;0;31.6;30.2;58;52;29960;7802;9039;4768;51569
2014-04-27;Outono;NE;0.216026796163836;32.96667;21.20333;94.5;46.5;29960;7802;9039;4768;51569
2014-04-27;Outono;S;8.29014959486408e-03;22.98889;12.82857;92.35294;53.5;29960;7802;9039;4768;51569
2014-04-27;Outono;SECO;2.90925374623233e-02;31.1;12.38148;96.5;40.16667;29960;7802;9039;4768;51569
2014-04-28;Outono;N;0.86681105485186;30.25833;21.775;96;54.58333;35432;10424;9672;5154;60682
2014-04-28;Outono;NE;0.208625710239479;32.73333;19.96333;94.25;49.66667;35432;10424;9672;5154;60682
2014-04-28;Outono;S;5.34553650650196e-02;23.06667;12.96875;91.375;53;35432;10424;9672;5154;60682
2014-04-28;Outono;SECO;0.151115842163563;31.37917;13.17407;96.5;39.44444;35432;10424;9672;5154;60682
2014-04-29;Outono;N;9.49996183160692e-02;31.05833;20.64167;96;42.25;36104;10871;9558;5286;61819
2014-04-29;Outono;N/A;0;33.9;27.1;80;49;36104;10871;9558;5286;61819
2014-04-29;Outono;NE;0.227587182860589;31.03333;18.73125;93.75;47.14286;36104;10871;9558;5286;61819
2014-04-29;Outono;S;1.50989794961384e-02;24.08889;12.48125;91.2;53.27778;36104;10871;9558;5286;61819
2014-04-29;Outono;SECO;4.29185748158488e-02;31.43333;11.60667;96.5;36.5283;36104;10871;9558;5286;61819
2014-04-30;Outono;N;0.115419416160633;31.3;18.76667;94;42.91667;36247;10849;9455;5275;61827
2014-04-30;Outono;N/A;0;31.9;24.6;84;52;36247;10849;9455;5275;61827
2014-04-30;Outono;NE;0.254073599295225;30.73333;18.12258;94;52.33333;36247;10849;9455;5275;61827
2014-04-30;Outono;S;1.18733797609133;22.47222;15.18824;94.3125;65.94444;36247;10849;9455;5275;61827
2014-04-30;Outono;SECO;8.05773405367897e-02;31.65;11.55283;96.5;36.55556;36247;10849;9455;5275;61827
2015-04-01;Outono;N;0.363743152748793;32.09091;22;95;52.81818;39779;11795;10471;5258;67303
2015-04-01;Outono;NE;2.28699591510425e-02;34.81667;20.16552;92.69231;31.44444;39779;11795;10471;5258;67303
2015-04-01;Outono;S;1.19562129451272e-02;27.95625;14.2;95.64706;39.375;39779;11795;10471;5258;67303
2015-04-01;Outono;SECO;0.194794237844568;32.1;17.53333;97;40.66667;39779;11795;10471;5258;67303
2015-04-02;Outono;N;0.230211539426818;31.9;21.1;94;54;38314;11624;10187;5188;65312
2015-04-02;Outono;NE;7.98089793121714e-02;34.4;20.07241;92.35714;33.11111;38314;11624;10187;5188;65312
2015-04-02;Outono;S;1.72295943290616e-03;28.25937;13.92903;92.83871;35.90625;38314;11624;10187;5188;65312
2015-04-02;Outono;SECO;0.192196750328488;31.88;18.1;97;44.33333;38314;11624;10187;5188;65312
2015-04-03;Outono;N;0.187752913551716;31.69333;20.3;93.5;55.2;30975;8737;8691;4798;53201
2015-04-03;Outono;NE;0.201023967691678;34.08333;20.48965;92.25;27.88889;30975;8737;8691;4798;53201
2015-04-03;Outono;S;1.81198127231457e-03;30.01875;15.19355;91.21429;35.875;30975;8737;8691;4798;53201
2015-04-03;Outono;SECO;0.192644009694535;32.06667;16.33704;97.33334;44.41379;30975;8737;8691;4798;53201
2015-04-04;Outono;N;0.154053807049058;31.95455;20.4;93.4;52.72727;32413;9279;9284;4915;55893
2015-04-04;Outono;NE;7.40565920544517e-02;34.51667;21.85862;92.92308;35.11111;32413;9279;9284;4915;55893
2015-04-04;Outono;S;6.34029684976364e-02;28.31875;16.07857;89.88235;48.875;32413;9279;9284;4915;55893
2015-04-04;Outono;SECO;0.235059186808455;31.77143;17.55333;96.66666;50;32413;9279;9284;4915;55893
2015-04-05;Outono;N;0.213393543846905;33.43125;20;93.9;50.33333;31460;8224;9188;4943;53815
2015-04-05;Outono;NE;6.17497324589446e-02;34.6;22.225;92.35714;34.75;31460;8224;9188;4943;53815
2015-04-05;Outono;S;0.663511147929562;26.31333;17.60588;95.14286;68;31460;8224;9188;4943;53815
2015-04-05;Outono;SECO;0.306218224315671;31.37778;19.3;97;48;31460;8224;9188;4943;53815
2015-04-06;Outono;N;0.270254657665888;32.4;20.7;93.5;55.46667;38374;10726;10693;5468;65261
2015-04-06;Outono;NE;7.8531491063283e-02;36.75;21.60833;93.28571;33.44444;38374;10726;10693;5468;65261
2015-04-06;Outono;S;0.127240957349487;23.86;15.15625;94.22222;48.875;38374;10726;10693;5468;65261
2015-04-06;Outono;SECO;0.258249845373211;33.24445;17.63333;96.66666;46.77778;38374;10726;10693;5468;65261
2015-04-07;Outono;N;0.154966006622029;32.2;21;94;54.2;37522;11097;10916;5588;65123
2015-04-07;Outono;NE;0.150864012136784;37.48333;22.06429;93.57143;35.83333;37522;11097;10916;5588;65123
2015-04-07;Outono;S;1.15363988766654e-02;23.39375;10.32941;94.76471;41.65625;37522;11097;10916;5588;65123
2015-04-07;Outono;SECO;0.44826591956274;29.83333;16.41786;96.66666;50;37522;11097;10916;5588;65123
2015-04-08;Outono;N;0.147026628589568;32.28667;21.4;93.44444;55.5;37001;11300;10676;5521;64498
2015-04-08;Outono;NE;0.426720549427652;36.05;22.1375;94;42.5;37001;11300;10676;5521;64498
2015-04-08;Outono;S;5.27761494999545e-03;25.83125;12.01176;91.64706;45.53125;37001;11300;10676;5521;64498
2015-04-08;Outono;SECO;0.182351340458263;32.06667;14.50741;97.66666;47.95238;37001;11300;10676;5521;64498
2015-04-09;Outono;N;0.394239968806505;31.6;21;93.11111;60.4;37154;11613;10409;5329;64506
2015-04-09;Outono;NE;0.285092277593018;35.2;21.96071;95;36.44444;37154;11613;10409;5329;64506
2015-04-09;Outono;S;3.54189199343738e-03;27.65313;14.03125;91.92857;42.1875;37154;11613;10409;5329;64506
2015-04-09;Outono;SECO;0.261242868097421;31.46842;15.7625;97.33334;44.80952;37154;11613;10409;5329;64506
2015-04-10;Outono;N;0.428052851348184;32.1;21.4;93.8125;54.8;37488;11731;10398;5256;64873
2015-04-10;Outono;NE;0.111944171081025;35.31667;21.3875;92.91666;37.88889;37488;11731;10398;5256;64873
2015-04-10;Outono;S;2.83171388501715e-02;28.58438;15.05;93.64706;38.03125;37488;11731;10398;5256;64873
2015-04-10;Outono;SECO;7.33398978734234e-02;31.63;16.336;96.66666;45.5;37488;11731;10398;5256;64873
2015-04-11;Outono;N;0.17079358274738;31.36667;22.52222;94.0625;58.66667;34346;10141;9811;5142;59440
2015-04-11;Outono;NE;0.420538819894621;34.33333;21.35;92.66666;38.44444;34346;10141;9811;5142;59440
2015-04-11;Outono;S;2.29178719584727e-03;28.60312;15.02812;92;39.84375;34346;10141;9811;5142;59440
2015-04-11;Outono;SECO;0.124395485808297;31.36667;16.184;97;42.35714;34346;10141;9811;5142;59440
2015-04-12;Outono;N;0.321901418043611;31.76;22.07778;95;53.7;30901;8734;9082;4858;53575
2015-04-12;Outono;NE;0.2724405746582;32.575;21.13929;94;41;30901;8734;9082;4858;53575
2015-04-12;Outono;S;7.91179889347404e-03;28.29333;14.86875;93.625;46.13334;30901;8734;9082;4858;53575
2015-04-12;Outono;SECO;8.40619366518998e-02;31.5;16.48077;96.66666;41;30901;8734;9082;4858;53575
2015-04-13;Outono;N;0.248309592374911;31.17692;22.48889;94;56.7;37256;11525;10267;5302;64350
2015-04-13;Outono;NE;0.189430605930587;33.81667;21.50345;94.6;37.44444;37256;11525;10267;5302;64350
2015-04-13;Outono;S;1.00081701142093e-03;27.44;15.33125;91.90625;48.33333;37256;11525;10267;5302;64350
2015-04-13;Outono;SECO;0.13525461985846;30.56667;16.15385;97;42.22222;37256;11525;10267;5302;64350
2015-04-14;Outono;N;0.27041161301701;31.55333;21.95;95;59.66667;38251;11881;10400;5317;65849
2015-04-14;Outono;NE;0.137199004357778;33.96667;21.6875;94;36.55556;38251;11881;10400;5317;65849
2015-04-14;Outono;S;0.118400529945373;25.52813;17.29375;93.23529;54.70588;38251;11881;10400;5317;65849
2015-04-14;Outono;SECO;0.233263558137696;31.7;16.85;97.33334;38;38251;11881;10400;5317;65849
2015-04-15;Outono;N;0.27923689056964;31.40667;21.7;95;55.5;38862;11916;10322;5188;66288
2015-04-15;Outono;NE;4.21378081979734e-02;34.08333;21.8;92.4;33;38862;11916;10322;5188;66288
2015-04-15;Outono;S;0.111628875763725;26.56;17.53846;95.25806;60.73333;38862;11916;10322;5188;66288
2015-04-15;Outono;SECO;0.172070295018299;31.21111;17.05;97.33334;37.77778;38862;11916;10322;5188;66288
2015-04-16;Outono;N;0.319637242518365;31.16923;22.33;96;60.46154;38997;11732;10470;5172;66370
2015-04-16;Outono;NE;4.28824731498025e-02;34.03333;20.5875;93;31.44444;38997;11732;10470;5172;66370
2015-04-16;Outono;S;9.34476910430628e-02;27.81333;17.38333;97;56.4;38997;11732;10470;5172;66370
2015-04-16;Outono;SECO;0.451255356830855;32.2;17.96667;97.33334;39.55556;38997;11732;10470;5172;66370
2015-04-17;Outono;N;0.189734965143725;32.65385;21.59;96;49.6;38643;11596;10549;5227;66016
2015-04-17;Outono;NE;3.58752553511295e-02;34.45;21.325;91.79311;30.33333;38643;11596;10549;5227;66016
2015-04-17;Outono;S;0.246679703239352;26.15333;17.71875;92.64286;60.53333;38643;11596;10549;5227;66016
2015-04-17;Outono;SECO;0.124985560248994;31.45238;16.06667;97.33334;47.90196;38643;11596;10549;5227;66016
2015-04-18;Outono;N;0.149465576706765;32.9;22.52;96;47.1;35196;9572;10028;4998;59793
2015-04-18;Outono;NE;3.56311248785156e-02;34.58333;20.9125;90.58334;30.55556;35196;9572;10028;4998;59793
2015-04-18;Outono;S;0.218809966211362;24.53572;15.88125;95.9375;51.46875;35196;9572;10028;4998;59793
2015-04-18;Outono;SECO;0.229797117809843;31.67222;18.1;96.66666;48.11111;35196;9572;10028;4998;59793
2015-04-19;Outono;N;0.20835504012648;33.45;21.91;95;46.7;31749;8235;9269;4777;54030
2015-04-19;Outono;NE;3.72022591230537e-02;33.4;20.725;91;31;31749;8235;9269;4777;54030
2015-04-19;Outono;S;3.52104110966644e-02;26.72258;13.32258;95.47059;57.22581;31749;8235;9269;4777;54030
2015-04-19;Outono;SECO;0.186817364516901;32.42222;17.2;97.33334;45.33333;31749;8235;9269;4777;54030
2015-04-20;Outono;N;0.274920836393721;31.96667;22.18;95;56.84615;36599;10272;10314;5060;62245
2015-04-20;Outono;NE;5.45347946269127e-02;34.48333;21;91.2;33.11111;36599;10272;10314;5060;62245
2015-04-20;Outono;S;0.753057211740977;28.62667;19.5;96.17647;61.8;36599;10272;10314;5060;62245
2015-04-20;Outono;SECO;9.01356112367163e-02;32.46667;18.6;97;46.33333;36599;10272;10314;5060;62245
2015-04-21;Outono;N;0.13009565443111;31.76667;21.02;95.6;54.6;34247;9173;9603;4943;57966
2015-04-21;Outono;NE;6.85744714452691e-02;34.96667;20.9;91.71429;32;34247;9173;9603;4943;57966
2015-04-21;Outono;S;0.19516807549452;26.19375;17.05714;96.88235;58.54839;34247;9173;9603;4943;57966
2015-04-21;Outono;SECO;0.306922145207257;33.3375;18.83333;96.66666;44.375;34247;9173;9603;4943;57966
2015-04-22;Outono;N;0.159761523532992;31.82308;22.15;96;55.53846;38149;10688;10546;5316;64698
2015-04-22;Outono;NE;9.6151097061617e-02;35.88334;21.42143;93.57143;37.11111;38149;10688;10546;5316;64698
2015-04-22;Outono;S;0.58412922279159;21.16667;14.17419;96.46154;62.54839;38149;10688;10546;5316;64698
2015-04-22;Outono;SECO;0.237045884279845;31.43333;19.06667;97;53.33333;38149;10688;10546;5316;64698
2015-04-23;Outono;N;0.21987358565287;31.53077;22.1;96;58.2;37009;10904;10360;5302;63574
2015-04-23;Outono;NE;0.262909433508563;34.65;22.35;92.75;45;37009;10904;10360;5302;63574
2015-04-23;Outono;S;0.21269734048595;23.54286;14.24333;95.5;67.06451;37009;10904;10360;5302;63574
2015-04-23;Outono;SECO;0.166517902557583;30.23333;17.66667;97;52.66667;37009;10904;10360;5302;63574
2015-04-24;Outono;N;0.214058228155288;31.62;21.68;96;55.1;37550;11035;10286;5264;64134
2015-04-24;Outono;NE;0.182708110881019;34.85;21.875;93.14286;42.88889;37550;11035;10286;5264;64134
2015-04-24;Outono;S;4.7787970067778e-02;26.42;14.72258;95.41936;55.2;37550;11035;10286;5264;64134
2015-04-24;Outono;SECO;0.169303153218546;31.63333;17.16667;97;52.23809;37550;11035;10286;5264;64134
2015-04-25;Outono;N;0.247409876591216;31.97692;22.27;95;57;33579;9380;9878;4961;57798
2015-04-25;Outono;NE;0.107026189393461;34.98333;21.55;93.38461;35.88889;33579;9380;9878;4961;57798
2015-04-25;Outono;S;1.30325920310699e-02;25.28;12.50968;96.70588;45.59375;33579;9380;9878;4961;57798
2015-04-25;Outono;SECO;0.170445890524813;32.3;17.69231;97.33334;40.85714;33579;9380;9878;4961;57798
2015-04-26;Outono;N;0.256242093412826;31.75385;22.53;94.4;60;29101;7961;9072;4730;50865
2015-04-26;Outono;NE;7.47373553434348e-02;35.51667;21.1;93.07143;31.66667;29101;7961;9072;4730;50865
2015-04-26;Outono;S;1.02425095586417e-02;25.47187;11.97097;94.1875;42.40625;29101;7961;9072;4730;50865
2015-04-26;Outono;SECO;0.103111951002696;32.355;14.46;97.33334;46;29101;7961;9072;4730;50865
2015-04-27;Outono;N;0.189299590699375;31.7;21.9;94;57.23077;35164;10834;10030;5191;61218
2015-04-27;Outono;NE;7.83209779644191e-02;34.71667;20.975;93.76923;32.33333;35164;10834;10030;5191;61218
2015-04-27;Outono;S;2.21735990683859e-02;25.35;13.13871;95.15385;44.5625;35164;10834;10030;5191;61218
2015-04-27;Outono;SECO;0.174947293920559;30.8;15.208;97.5;41.33333;35164;10834;10030;5191;61218
2015-04-28;Outono;N;0.165652014501393;32.32308;21.5;94.6;54.07692;36503;11221;10308;5348;63379
2015-04-28;Outono;NE;6.76421108243327e-02;34.53333;20.175;93.5;31.5;36503;11221;10308;5348;63379
2015-04-28;Outono;S;8.78811175546919e-03;25.9625;13.34839;94.5;45.3125;36503;11221;10308;5348;63379
2015-04-28;Outono;SECO;0.129209059333274;30.315;15.75185;96.66666;43.07143;36503;11221;10308;5348;63379
2015-04-29;Outono;N;0.253662121792634;32.14615;22.57;93.64286;55.38462;36195;10991;10348;5293;62827
2015-04-29;Outono;NE;3.83688282357374e-02;34.65;20.7;93.17857;31.75;36195;10991;10348;5293;62827
2015-04-29;Outono;S;6.26905518131227e-02;22.64375;12.85294;93.82353;49.15625;36195;10991;10348;5293;62827
2015-04-29;Outono;SECO;0.161165676258194;30.8;15.96667;97.5;40.85714;36195;10991;10348;5293;62827
2015-04-30;Outono;N;0.30374588969474;32.04615;21.53333;94.5;55.38462;35171;10825;10208;5198;61402
2015-04-30;Outono;NE;5.46394881239394e-02;34.9;20.325;93.48276;25;35171;10825;10208;5198;61402
2015-04-30;Outono;S;4.01323295470017e-02;22.13125;12.93125;92;59.375;35171;10825;10208;5198;61402
2015-04-30;Outono;SECO;0.239355226965078;30.88421;14.92692;96.66666;43.61905;35171;10825;10208;5198;61402
2016-04-01;Outono;N;0.438986216074166;33.24615;23.13077;95;46.15385;40800;11902;10330;5426;68458
2016-04-01;Outono;N/A;0.991666665300727;30.1;23.5;91;60;40800;11902;10330;5426;68458
2016-04-01;Outono;NE;0.104250473862824;32.99375;21.82;91.25;40.2;40800;11902;10330;5426;68458
2016-04-01;Outono;S;6.48551052436233e-02;30.54737;17.96875;94.06061;48.31579;40800;11902;10330;5426;68458
2016-04-01;Outono;SECO;0.159804329477871;35.14444;17.2;95.5;29;40800;11902;10330;5426;68458
2016-04-02;Outono;N;0.414995726787796;32.12857;23.29286;94.36364;52.57143;36650;10490;9756;5050;61946
2016-04-02;Outono;N/A;0;33.1;25.1;82;44;36650;10490;9756;5050;61946
2016-04-02;Outono;NE;0.147706825657224;32.94667;21.15366;93;38.4;36650;10490;9756;5050;61946
2016-04-02;Outono;S;0.139683482961522;30.805;19.02222;93.38889;48.1;36650;10490;9756;5050;61946
2016-04-02;Outono;SECO;8.0813149457875e-02;34.80588;15.53333;95.5;33.66667;36650;10490;9756;5050;61946
2016-04-03;Outono;N;0.604072505569396;33.1;22.68571;94;48.42857;33582;9172;9023;4942;56719
2016-04-03;Outono;N/A;0;33.6;25.3;78;43;33582;9172;9023;4942;56719
2016-04-03;Outono;NE;0.175639553082874;32.41875;21.83333;93.42857;42.7;33582;9172;9023;4942;56719
2016-04-03;Outono;S;6.96674342939837e-02;31.98947;18.14849;94.42424;43.9;33582;9172;9023;4942;56719
2016-04-03;Outono;SECO;1.12794097648778e-02;34.83333;16.36667;95.5;35.33333;33582;9172;9023;4942;56719
2016-04-04;Outono;N;0.189157287613489;33.42143;23.7;94;47.92857;40368;11961;10255;5611;68195
2016-04-04;Outono;N/A;0.391666673123837;33.6;24.3;91;43;40368;11961;10255;5611;68195
2016-04-04;Outono;NE;6.43139993650645e-02;33.4125;21.675;94.28571;37.2;40368;11961;10255;5611;68195
2016-04-04;Outono;S;2.83746788821494e-02;30.685;18.92727;92.33334;50.1;40368;11961;10255;5611;68195
2016-04-04;Outono;SECO;5.01827887298229e-02;35.2;17.76667;95.75;34.9;40368;11961;10255;5611;68195
2016-04-05;Outono;N;0.160498919314705;35.05384;23.32308;94;39.14286;40914;12638;10476;5744;69773
2016-04-05;Outono;N/A;7.49999980131785e-02;34.8;25.6;87;40;40914;12638;10476;5744;69773
2016-04-05;Outono;NE;0.195481918060977;33.84375;22.26;93.25;43.1;40914;12638;10476;5744;69773
2016-04-05;Outono;S;1.30008417828422e-02;30.58;19.56111;93.11111;48.85;40914;12638;10476;5744;69773
2016-04-05;Outono;SECO;9.80921798521498e-02;35.18333;18.26667;95.5;34.66667;40914;12638;10476;5744;69773
2016-04-06;Outono;N;0.346534036208565;34.15714;23;94.33334;43.35714;40789;12960;10514;5706;69968
2016-04-06;Outono;N/A;0.216666666790843;35;23.6;91;39;40789;12960;10514;5706;69968
2016-04-06;Outono;NE;9.55725147432531e-02;34.49375;21.95;93.5;39.6;40789;12960;10514;5706;69968
2016-04-06;Outono;S;0.162578595595227;31.055;19.93333;92.85;45.8;40789;12960;10514;5706;69968
2016-04-06;Outono;SECO;2.73680299811531e-02;35.18421;18.23333;95.25;34.66667;40789;12960;10514;5706;69968
2016-04-07;Outono;N;0.174196134367958;34.36666;23.40714;93.5;45.53333;41311;12805;10637;5742;70495
2016-04-07;Outono;N/A;0;34.8;24.9;82;41;41311;12805;10637;5742;70495
2016-04-07;Outono;NE;0.108191763773599;33.725;21.41429;93.5;35.9;41311;12805;10637;5742;70495
2016-04-07;Outono;S;3.60515060019679e-02;32.5;18.555;94;39.1;41311;12805;10637;5742;70495
2016-04-07;Outono;SECO;1.30280733224936e-02;35.15;16.36667;96.25;28.66667;41311;12805;10637;5742;70495
2016-04-08;Outono;N;0.278273989974211;33.86;21.7;93.16666;54.9;41235;12419;10780;5750;70184
2016-04-08;Outono;N/A;0;36.1;25.2;77;34;41235;12419;10780;5750;70184
2016-04-08;Outono;NE;1.93894678038002e-02;33.92;21.875;92.25;36.5;41235;12419;10780;5750;70184
2016-04-08;Outono;S;0.175284643502285;32.42105;19.59091;93.625;42.45;41235;12419;10780;5750;70184
2016-04-08;Outono;SECO;3.81149166089017e-02;35.43889;15.53333;95.5;30;41235;12419;10780;5750;70184
2016-04-09;Outono;N;0.246572149808829;33.50667;21.5;92.66666;50.66667;37536;10381;10102;5384;63403
2016-04-09;Outono;N/A;0;36.3;25.3;78;30;37536;10381;10102;5384;63403
2016-04-09;Outono;NE;5.73123359208694e-03;34.8;22.0878;92.875;35;37536;10381;10102;5384;63403
2016-04-09;Outono;S;0.114232301188167;31.70526;18.84848;94.45454;46.42105;37536;10381;10102;5384;63403
2016-04-09;Outono;SECO;4.20865995770631e-02;34.83684;17.26667;95.75;29.75472;37536;10381;10102;5384;63403
2016-04-10;Outono;N;0.904503430185529;31.20909;23.49333;94;58.66667;33791;8898;9313;4942;56944
2016-04-10;Outono;N/A;0;36.1;26;72;31;33791;8898;9313;4942;56944
2016-04-10;Outono;NE;7.25479152655074e-02;33.33333;22.05714;91.5;38.3;33791;8898;9313;4942;56944
2016-04-10;Outono;S;0.360296271023496;30.68421;20.31471;94.32353;50.7;33791;8898;9313;4942;56944
2016-04-10;Outono;SECO;8.08481531993796e-02;33.65;16.43333;95.25;29;33791;8898;9313;4942;56944
2016-04-11;Outono;N;0.760140151018277;31.99167;23.04;95;60.08333;40441;11210;10309;5435;67395
2016-04-11;Outono;N/A;0;36.7;26.4;70;30;40441;11210;10309;5435;67395
2016-04-11;Outono;NE;0.199177618036629;33.38;22.12439;91.33334;43.47619;40441;11210;10309;5435;67395
2016-04-11;Outono;S;0.649740285369464;27.91;19.16471;96.16666;61.9;40441;11210;10309;5435;67395
2016-04-11;Outono;SECO;0.211776293915076;33.33889;16.26667;95.25;28.33333;40441;11210;10309;5435;67395
2016-04-12;Outono;N;0.445936871040612;32.24;23.05333;96;51.6;41073;11583;10319;5373;68347
2016-04-12;Outono;N/A;0;34.7;26.4;74;41;41073;11583;10319;5373;68347
2016-04-12;Outono;NE;5.9929951375428e-02;33.5125;22.215;89.33334;41.75;41073;11583;10319;5373;68347
2016-04-12;Outono;S;8.6608369808851e-02;30.055;19.40588;96.11765;52.55;41073;11583;10319;5373;68347
2016-04-12;Outono;SECO;0.149361166974025;34.00555;15.33333;95.25;31;41073;11583;10319;5373;68347
2016-04-13;Outono;N;0.666431399652114;32.72;22.40667;95;50.4;41139;11729;10474;5379;68721
2016-04-13;Outono;N/A;2.28333337418735;31.4;22.4;93;52;41139;11729;10474;5379;68721
2016-04-13;Outono;NE;6.17109018251843e-02;33.78125;21.17143;91.28571;37.75;41139;11729;10474;5379;68721
2016-04-13;Outono;S;0.332968017513243;30.63;19.84546;94.0303;51;41139;11729;10474;5379;68721
2016-04-13;Outono;SECO;3.45677304993539e-02;34.27895;17.1;95.75;35.21053;41139;11729;10474;5379;68721
